GAME_DATE,HOME_TEAM,AWAY_TEAM,H2H_GAMES,H2H_HOME_WINS,H2H_AVG_MARGIN
2020-01-30,Denver Nuggets,Utah Jazz,4,1,6.0
2020-01-30,Washington Wizards,Charlotte Hornets,6,2,4.333333333333333
2020-01-30,Cleveland Cavaliers,Toronto Raptors,6,1,13.666666666666666
2020-01-30,Atlanta Hawks,Philadelphia 76ers,5,3,5.4
2020-01-31,Detroit Pistons,Toronto Raptors,5,3,1.0
2020-01-31,Brooklyn Nets,Chicago Bulls,5,4,-8.0
2020-01-31,Houston Rockets,Dallas Mavericks,5,2,-3.2
2020-01-31,New Orleans Pelicans,Memphis Grizzlies,5,3,-1.2
2020-01-31,Milwaukee Bucks,Denver Nuggets,2,2,-0.5
2020-01-31,Phoenix Suns,Oklahoma City Thunder,5,0,3.2
2020-01-31,Los Angeles Lakers,Portland Trail Blazers,6,4,-3.3333333333333335
2020-02-01,Boston Celtics,Philadelphia 76ers,7,3,6.285714285714286
2020-02-01,Portland Trail Blazers,Utah Jazz,5,2,3.8
2020-02-01,San Antonio Spurs,Charlotte Hornets,2,0,-3.0
2020-02-01,Dallas Mavericks,Atlanta Hawks,2,1,7.0
2020-02-01,Sacramento Kings,Los Angeles Lakers,5,1,0.0
2020-02-01,Washington Wizards,Brooklyn Nets,4,2,0.25
2020-02-01,Orlando Magic,Miami Heat,6,4,0.0
2020-02-01,Indiana Pacers,New York Knicks,5,5,-1.2
2020-02-01,LA Clippers,Minnesota Timberwolves,4,3,0.75
2020-02-01,Cleveland Cavaliers,Golden State Warriors,2,0,-9.0
2020-02-02,Detroit Pistons,Denver Nuggets,2,1,14.5
2020-02-02,Houston Rockets,New Orleans Pelicans,7,4,-5.571428571428571
2020-02-02,Milwaukee Bucks,Phoenix Suns,2,0,3.5
2020-02-02,Toronto Raptors,Chicago Bulls,6,6,-12.0
2020-02-03,LA Clippers,San Antonio Spurs,7,4,2.142857142857143
2020-02-03,Sacramento Kings,Minnesota Timberwolves,6,3,8.5
2020-02-03,Memphis Grizzlies,Detroit Pistons,3,1,-4.333333333333333
2020-02-03,Miami Heat,Philadelphia 76ers,6,3,6.833333333333333
2020-02-03,Brooklyn Nets,Phoenix Suns,3,2,4.0
2020-02-03,Atlanta Hawks,Boston Celtics,5,0,1.4
2020-02-03,Indiana Pacers,Dallas Mavericks,2,1,10.5
2020-02-03,Cleveland Cavaliers,New York Knicks,6,4,-3.3333333333333335
2020-02-03,Charlotte Hornets,Orlando Magic,5,2,0.0
2020-02-03,Washington Wizards,Golden State Warriors,2,0,7.0
2020-02-04,New Orleans Pelicans,Milwaukee Bucks,3,0,2.0
2020-02-04,Houston Rockets,Charlotte Hornets,2,2,3.5
2020-02-04,Denver Nuggets,Portland Trail Blazers,6,5,4.166666666666667
2020-02-04,Los Angeles Lakers,San Antonio Spurs,6,3,1.1666666666666667
2020-02-05,Dallas Mavericks,Memphis Grizzlies,5,2,-9.6
2020-02-05,LA Clippers,Miami Heat,3,2,-13.333333333333334
2020-02-05,Utah Jazz,Denver Nuggets,5,3,6.0
2020-02-05,Oklahoma City Thunder,Cleveland Cavaliers,3,3,-2.3333333333333335
2020-02-05,Brooklyn Nets,Golden State Warriors,2,0,5.0
2020-02-05,Toronto Raptors,Indiana Pacers,4,2,7.0
2020-02-05,Detroit Pistons,Phoenix Suns,2,2,-4.5
2020-02-05,Minnesota Timberwolves,Atlanta Hawks,3,1,-2.3333333333333335
2020-02-05,Boston Celtics,Orlando Magic,4,1,-5.0
2020-02-06,New York Knicks,Orlando Magic,5,1,3.8
2020-02-06,Chicago Bulls,New Orleans Pelicans,3,0,6.333333333333333
2020-02-06,Milwaukee Bucks,Philadelphia 76ers,4,2,4.0
2020-02-06,Portland Trail Blazers,San Antonio Spurs,6,3,6.333333333333333
2020-02-06,Los Angeles Lakers,Houston Rockets,5,2,1.2
2020-02-07,Sacramento Kings,Miami Heat,3,2,0.3333333333333333
2020-02-07,Utah Jazz,Portland Trail Blazers,6,3,6.0
2020-02-07,Phoenix Suns,Houston Rockets,5,0,5.2
2020-02-07,Oklahoma City Thunder,Detroit Pistons,2,2,-7.0
2020-02-07,Boston Celtics,Atlanta Hawks,6,6,-0.16666666666666666
2020-02-07,Washington Wizards,Dallas Mavericks,3,1,12.0
2020-02-07,Philadelphia 76ers,Memphis Grizzlies,2,1,7.0
2020-02-07,Indiana Pacers,Toronto Raptors,5,2,5.8
2020-02-08,Minnesota Timberwolves,LA Clippers,5,1,3.0
2020-02-08,Phoenix Suns,Denver Nuggets,7,1,11.571428571428571
2020-02-08,Golden State Warriors,Los Angeles Lakers,5,3,-4.6
2020-02-08,Toronto Raptors,Brooklyn Nets,6,5,-0.16666666666666666
2020-02-08,Sacramento Kings,San Antonio Spurs,4,3,3.5
2020-02-08,Detroit Pistons,New York Knicks,5,5,1.0
2020-02-08,Charlotte Hornets,Dallas Mavericks,3,1,-11.666666666666666
2020-02-08,Orlando Magic,Milwaukee Bucks,6,1,-3.3333333333333335
2020-02-08,Indiana Pacers,New Orleans Pelicans,3,2,11.666666666666666
2020-02-09,Portland Trail Blazers,Miami Heat,3,0,3.3333333333333335
2020-02-09,Cleveland Cavaliers,LA Clippers,3,0,15.666666666666666
2020-02-09,Houston Rockets,Utah Jazz,5,3,-3.0
2020-02-09,Atlanta Hawks,New York Knicks,5,1,3.0
2020-02-09,Philadelphia 76ers,Chicago Bulls,5,4,5.4
2020-02-09,Oklahoma City Thunder,Boston Celtics,2,0,-0.5
2020-02-09,Washington Wizards,Memphis Grizzlies,3,1,12.0
2020-02-10,Los Angeles Lakers,Phoenix Suns,6,5,5.166666666666667
2020-02-10,Golden State Warriors,Miami Heat,3,1,6.666666666666667
2020-02-10,Denver Nuggets,San Antonio Spurs,4,2,10.0
2020-02-10,Milwaukee Bucks,Sacramento Kings,3,3,4.333333333333333
2020-02-10,Dallas Mavericks,Utah Jazz,5,1,15.4
2020-02-10,Orlando Magic,Atlanta Hawks,6,4,1.1666666666666667
2020-02-10,Indiana Pacers,Brooklyn Nets,5,4,-7.8
2020-02-10,Detroit Pistons,Charlotte Hornets,7,0,-1.2857142857142858
2020-02-10,Toronto Raptors,Minnesota Timberwolves,3,3,-7.666666666666667
2020-02-11,Houston Rockets,Boston Celtics,2,2,1.5
2020-02-11,Philadelphia 76ers,LA Clippers,2,2,1.5
2020-02-11,Washington Wizards,Chicago Bulls,6,1,-0.8333333333333334
2020-02-11,New Orleans Pelicans,Portland Trail Blazers,5,2,4.0
2020-02-11,Oklahoma City Thunder,San Antonio Spurs,5,2,6.8
2020-02-12,Utah Jazz,Miami Heat,3,1,10.666666666666666
2020-02-12,Phoenix Suns,Golden State Warriors,6,2,-3.1666666666666665
2020-02-12,Dallas Mavericks,Sacramento Kings,5,1,-0.6
2020-02-12,Denver Nuggets,Los Angeles Lakers,5,3,-2.0
2020-02-12,Memphis Grizzlies,Portland Trail Blazers,4,2,13.0
2020-02-12,Minnesota Timberwolves,Charlotte Hornets,3,2,0.6666666666666666
2020-02-12,Indiana Pacers,Milwaukee Bucks,6,1,8.666666666666666
2020-02-12,Brooklyn Nets,Toronto Raptors,7,1,0.0
2020-02-12,Orlando Magic,Detroit Pistons,5,1,6.4
2020-02-12,Cleveland Cavaliers,Atlanta Hawks,4,2,1.5
2020-02-12,New York Knicks,Washington Wizards,6,2,0.16666666666666666
2020-02-13,Boston Celtics,LA Clippers,3,0,5.666666666666667
2020-02-13,New Orleans Pelicans,Oklahoma City Thunder,7,2,5.428571428571429
2020-02-20,Golden State Warriors,Houston Rockets,6,2,6.833333333333333
2020-02-20,Sacramento Kings,Memphis Grizzlies,6,4,3.6666666666666665
2020-02-20,Chicago Bulls,Charlotte Hornets,6,2,4.666666666666667
2020-02-20,Atlanta Hawks,Miami Heat,7,3,6.857142857142857
2020-02-20,Detroit Pistons,Milwaukee Bucks,6,0,3.8333333333333335
2020-02-20,Philadelphia 76ers,Brooklyn Nets,7,4,8.285714285714286
2020-02-21,Los Angeles Lakers,Memphis Grizzlies,5,3,0.4
2020-02-21,Orlando Magic,Dallas Mavericks,3,1,10.333333333333334
2020-02-21,Washington Wizards,Cleveland Cavaliers,6,3,5.0
2020-02-21,New York Knicks,Indiana Pacers,6,1,-2.1666666666666665
2020-02-21,Toronto Raptors,Phoenix Suns,2,2,-3.5
2020-02-21,Minnesota Timberwolves,Boston Celtics,2,0,2.0
2020-02-21,Oklahoma City Thunder,Denver Nuggets,5,0,2.2
2020-02-21,Utah Jazz,San Antonio Spurs,4,2,18.5
2020-02-21,Portland Trail Blazers,New Orleans Pelicans,6,3,6.833333333333333
2020-02-22,Milwaukee Bucks,Philadelphia 76ers,5,3,5.4
2020-02-22,Utah Jazz,Houston Rockets,6,3,-2.6666666666666665
2020-02-22,Chicago Bulls,Phoenix Suns,2,2,-3.5
2020-02-22,Miami Heat,Cleveland Cavaliers,6,6,3.6666666666666665
2020-02-22,Atlanta Hawks,Dallas Mavericks,3,1,12.333333333333334
2020-02-22,Charlotte Hornets,Brooklyn Nets,7,3,0.0
2020-02-22,LA Clippers,Sacramento Kings,6,5,-5.833333333333333
2020-02-23,Los Angeles Lakers,Boston Celtics,3,1,6.0
2020-02-23,Toronto Raptors,Indiana Pacers,6,4,3.3333333333333335
2020-02-23,Denver Nuggets,Minnesota Timberwolves,7,7,3.857142857142857
2020-02-23,Chicago Bulls,Washington Wizards,7,5,1.0
2020-02-23,Oklahoma City Thunder,San Antonio Spurs,6,2,4.333333333333333
2020-02-23,Golden State Warriors,New Orleans Pelicans,6,5,1.5
2020-02-23,Portland Trail Blazers,Detroit Pistons,2,1,7.0
2020-02-24,LA Clippers,Memphis Grizzlies,6,4,-0.3333333333333333
2020-02-24,Utah Jazz,Phoenix Suns,5,5,4.4
2020-02-24,Dallas Mavericks,Minnesota Timberwolves,4,3,1.25
2020-02-24,Houston Rockets,New York Knicks,2,2,10.0
2020-02-24,Washington Wizards,Milwaukee Bucks,4,1,7.5
2020-02-24,Philadelphia 76ers,Atlanta Hawks,6,2,6.166666666666667
2020-02-24,Cleveland Cavaliers,Miami Heat,7,0,5.857142857142857
2020-02-24,Brooklyn Nets,Orlando Magic,4,2,6.75
2020-02-25,Golden State Warriors,Sacramento Kings,6,4,-2.3333333333333335
2020-02-25,Indiana Pacers,Charlotte Hornets,6,4,10.833333333333334
2020-02-25,Toronto Raptors,Milwaukee Bucks,5,1,0.0
2020-02-25,Chicago Bulls,Oklahoma City Thunder,3,1,10.0
2020-02-25,Denver Nuggets,Detroit Pistons,3,1,11.333333333333334
2020-02-25,Los Angeles Lakers,New Orleans Pelicans,6,5,0.8333333333333334
2020-02-25,Portland Trail Blazers,Boston Celtics,2,2,0.5
2020-02-26,Houston Rockets,Memphis Grizzlies,6,4,4.5
2020-02-26,San Antonio Spurs,Dallas Mavericks,6,4,2.6666666666666665
2020-02-26,Phoenix Suns,LA Clippers,6,1,9.666666666666666
2020-02-26,Utah Jazz,Boston Celtics,2,2,-2.0
2020-02-26,Miami Heat,Minnesota Timberwolves,3,0,0.0
2020-02-26,Washington Wizards,Brooklyn Nets,5,3,1.4
2020-02-26,Cleveland Cavaliers,Philadelphia 76ers,6,1,0.6666666666666666
2020-02-26,Charlotte Hornets,New York Knicks,5,4,-0.2
2020-02-26,Atlanta Hawks,Orlando Magic,7,2,2.2857142857142856
2020-02-27,Philadelphia 76ers,New York Knicks,7,7,3.7142857142857144
2020-02-27,Indiana Pacers,Portland Trail Blazers,3,0,2.6666666666666665
2020-02-27,Oklahoma City Thunder,Sacramento Kings,6,2,-8.0
2020-02-27,Golden State Warriors,Los Angeles Lakers,6,3,-4.666666666666667
2020-02-28,LA Clippers,Denver Nuggets,5,1,14.0
2020-02-28,Utah Jazz,Washington Wizards,3,3,-9.333333333333334
2020-02-28,Phoenix Suns,Detroit Pistons,3,0,-0.3333333333333333
2020-02-28,New Orleans Pelicans,Cleveland Cavaliers,3,3,-11.0
2020-02-28,Milwaukee Bucks,Oklahoma City Thunder,3,1,-2.3333333333333335
2020-02-28,Toronto Raptors,Charlotte Hornets,5,3,11.2
2020-02-28,Miami Heat,Dallas Mavericks,3,3,-3.0
2020-02-28,Atlanta Hawks,Brooklyn Nets,6,0,8.5
2020-02-28,Orlando Magic,Minnesota Timberwolves,2,1,13.5
2020-02-28,Memphis Grizzlies,Sacramento Kings,7,2,3.7142857142857144
2020-02-29,Boston Celtics,Houston Rockets,3,0,4.666666666666667
2020-02-29,San Antonio Spurs,Orlando Magic,3,1,-14.666666666666666
2020-02-29,Memphis Grizzlies,Los Angeles Lakers,6,2,2.3333333333333335
2020-02-29,Phoenix Suns,Golden State Warriors,7,3,-1.8571428571428572
2020-02-29,Miami Heat,Brooklyn Nets,6,3,4.0
2020-02-29,Atlanta Hawks,Portland Trail Blazers,3,0,0.0
2020-02-29,New York Knicks,Chicago Bulls,5,3,4.4
2020-02-29,Cleveland Cavaliers,Indiana Pacers,6,2,2.0
2020-03-01,Charlotte Hornets,Milwaukee Bucks,6,1,9.333333333333334
2020-03-01,Minnesota Timberwolves,Dallas Mavericks,5,1,4.2
2020-03-01,LA Clippers,Philadelphia 76ers,3,0,3.3333333333333335
2020-03-01,Denver Nuggets,Toronto Raptors,2,2,3.0
2020-03-01,Sacramento Kings,Detroit Pistons,3,2,9.666666666666666
2020-03-01,New Orleans Pelicans,Los Angeles Lakers,7,1,2.0
2020-03-01,Golden State Warriors,Washington Wizards,3,3,2.0
2020-03-02,San Antonio Spurs,Indiana Pacers,2,1,-15.5
2020-03-02,Chicago Bulls,Dallas Mavericks,3,0,3.0
2020-03-02,Miami Heat,Milwaukee Bucks,5,2,10.8
2020-03-02,Atlanta Hawks,Memphis Grizzlies,2,1,17.5
2020-03-02,New York Knicks,Houston Rockets,3,0,10.333333333333334
2020-03-02,Cleveland Cavaliers,Utah Jazz,2,0,-5.0
2020-03-02,Orlando Magic,Portland Trail Blazers,3,0,1.3333333333333333
2020-03-03,Charlotte Hornets,San Antonio Spurs,3,2,6.0
2020-03-03,Boston Celtics,Brooklyn Nets,6,3,11.0
2020-03-03,New Orleans Pelicans,Minnesota Timberwolves,5,3,3.4
2020-03-03,Oklahoma City Thunder,LA Clippers,6,3,9.333333333333334
2020-03-03,Denver Nuggets,Golden State Warriors,5,2,-0.2
2020-03-03,Phoenix Suns,Toronto Raptors,3,0,3.3333333333333335
2020-03-03,Los Angeles Lakers,Philadelphia 76ers,3,0,8.0
2020-03-03,Sacramento Kings,Washington Wizards,3,2,1.0
2020-03-04,Portland Trail Blazers,Washington Wizards,3,2,-10.0
2020-03-04,Milwaukee Bucks,Indiana Pacers,7,5,8.428571428571429
2020-03-04,Dallas Mavericks,New Orleans Pelicans,7,4,6.428571428571429
2020-03-04,New York Knicks,Utah Jazz,3,0,11.666666666666666
2020-03-04,Minnesota Timberwolves,Chicago Bulls,3,2,-1.0
2020-03-04,Miami Heat,Orlando Magic,7,3,-1.8571428571428572
2020-03-04,Detroit Pistons,Oklahoma City Thunder,3,0,-2.3333333333333335
2020-03-04,Cleveland Cavaliers,Boston Celtics,7,0,9.142857142857142
2020-03-04,Brooklyn Nets,Memphis Grizzlies,3,1,-4.666666666666667
2020-03-05,Charlotte Hornets,Denver Nuggets,3,1,11.0
2020-03-05,Houston Rockets,LA Clippers,6,3,-7.0
2020-03-05,Sacramento Kings,Philadelphia 76ers,3,1,7.333333333333333
2020-03-05,Golden State Warriors,Toronto Raptors,2,0,-8.5
2020-03-06,Los Angeles Lakers,Milwaukee Bucks,3,0,3.3333333333333335
2020-03-06,Phoenix Suns,Portland Trail Blazers,5,1,1.6
2020-03-06,Dallas Mavericks,Memphis Grizzlies,6,2,-10.333333333333334
2020-03-06,Minnesota Timberwolves,Orlando Magic,3,1,12.666666666666666
2020-03-06,New Orleans Pelicans,Miami Heat,3,0,4.666666666666667
2020-03-06,Boston Celtics,Utah Jazz,3,1,-5.0
2020-03-06,New York Knicks,Oklahoma City Thunder,2,0,3.5
2020-03-06,Brooklyn Nets,San Antonio Spurs,3,1,10.666666666666666
2020-03-06,Washington Wizards,Atlanta Hawks,6,3,5.166666666666667
2020-03-06,Chicago Bulls,Indiana Pacers,7,0,3.0
2020-03-07,Charlotte Hornets,Houston Rockets,3,0,7.333333333333333
2020-03-07,Detroit Pistons,Utah Jazz,3,0,8.0
2020-03-07,Cleveland Cavaliers,Denver Nuggets,3,1,-1.6666666666666667
2020-03-07,Memphis Grizzlies,Atlanta Hawks,3,2,-1.3333333333333333
2020-03-07,Golden State Warriors,Philadelphia 76ers,3,1,-0.3333333333333333
2020-03-07,Portland Trail Blazers,Sacramento Kings,6,4,2.8333333333333335
2020-03-08,Sacramento Kings,Toronto Raptors,3,0,3.3333333333333335
2020-03-08,New York Knicks,Detroit Pistons,6,1,0.3333333333333333
2020-03-08,Cleveland Cavaliers,San Antonio Spurs,3,1,-8.0
2020-03-08,Houston Rockets,Orlando Magic,3,2,-3.6666666666666665
2020-03-08,Dallas Mavericks,Indiana Pacers,3,2,4.0
2020-03-08,Boston Celtics,Oklahoma City Thunder,3,3,-0.6666666666666666
2020-03-08,Phoenix Suns,Milwaukee Bucks,3,2,9.333333333333334
2020-03-08,LA Clippers,Los Angeles Lakers,6,4,-3.6666666666666665
2020-03-08,Minnesota Timberwolves,New Orleans Pelicans,6,3,2.0
2020-03-08,Brooklyn Nets,Chicago Bulls,6,5,-4.166666666666667
2020-03-08,Washington Wizards,Miami Heat,7,2,3.7142857142857144
2020-03-09,Atlanta Hawks,Charlotte Hornets,5,2,0.4
2020-03-09,Denver Nuggets,Milwaukee Bucks,3,1,-4.333333333333333
2020-03-09,Utah Jazz,Toronto Raptors,3,0,4.333333333333333
2020-03-10,Los Angeles Lakers,Brooklyn Nets,3,1,-5.0
2020-03-10,Golden State Warriors,LA Clippers,6,3,1.0
2020-03-10,Portland Trail Blazers,Phoenix Suns,6,4,3.0
2020-03-10,San Antonio Spurs,Dallas Mavericks,7,4,1.4285714285714286
2020-03-10,Memphis Grizzlies,Orlando Magic,3,1,14.666666666666666
2020-03-10,Chicago Bulls,Cleveland Cavaliers,7,5,-6.0
2020-03-10,Washington Wizards,New York Knicks,7,5,-2.4285714285714284
2020-03-10,Indiana Pacers,Boston Celtics,5,2,3.0
2020-03-10,Houston Rockets,Minnesota Timberwolves,6,4,6.666666666666667
2020-03-11,Atlanta Hawks,New York Knicks,6,2,3.3333333333333335
2020-03-11,Miami Heat,Charlotte Hornets,5,3,7.8
2020-03-11,Philadelphia 76ers,Detroit Pistons,6,5,-0.5
2020-03-11,Dallas Mavericks,Denver Nuggets,5,1,-1.0
2020-07-30,New Orleans Pelicans,Utah Jazz,6,2,-3.6666666666666665
2020-07-30,Los Angeles Lakers,LA Clippers,7,3,-4.428571428571429
2020-07-31,San Antonio Spurs,Sacramento Kings,5,1,6.8
2020-07-31,Milwaukee Bucks,Boston Celtics,5,3,1.6
2020-07-31,Dallas Mavericks,Houston Rockets,6,3,-1.5
2020-07-31,Portland Trail Blazers,Memphis Grizzlies,5,2,11.8
2020-07-31,Brooklyn Nets,Orlando Magic,5,2,5.0
2020-07-31,Washington Wizards,Phoenix Suns,3,3,-2.6666666666666665
2020-08-01,Denver Nuggets,Miami Heat,3,3,10.666666666666666
2020-08-01,Oklahoma City Thunder,Utah Jazz,6,5,-1.5
2020-08-01,LA Clippers,New Orleans Pelicans,6,3,4.5
2020-08-01,Indiana Pacers,Philadelphia 76ers,7,3,0.2857142857142857
2020-08-01,Toronto Raptors,Los Angeles Lakers,3,3,-3.3333333333333335
2020-08-02,Phoenix Suns,Dallas Mavericks,6,3,2.6666666666666665
2020-08-02,Houston Rockets,Milwaukee Bucks,3,0,0.3333333333333333
2020-08-02,Orlando Magic,Sacramento Kings,3,1,2.0
2020-08-02,Brooklyn Nets,Washington Wizards,6,2,1.8333333333333333
2020-08-02,Boston Celtics,Portland Trail Blazers,3,1,-3.6666666666666665
2020-08-02,Memphis Grizzlies,San Antonio Spurs,7,4,1.0
2020-08-03,Philadelphia 76ers,San Antonio Spurs,3,2,13.333333333333334
2020-08-03,Utah Jazz,Los Angeles Lakers,6,2,4.666666666666667
2020-08-03,New Orleans Pelicans,Memphis Grizzlies,6,4,3.6666666666666665
2020-08-03,Miami Heat,Toronto Raptors,6,2,-1.3333333333333333
2020-08-03,Oklahoma City Thunder,Denver Nuggets,6,1,3.8333333333333335
2020-08-03,Washington Wizards,Indiana Pacers,5,1,10.0
2020-08-04,Milwaukee Bucks,Brooklyn Nets,5,4,-8.0
2020-08-04,Sacramento Kings,Dallas Mavericks,6,4,2.6666666666666665
2020-08-04,LA Clippers,Phoenix Suns,7,6,6.857142857142857
2020-08-04,Indiana Pacers,Orlando Magic,6,3,-4.5
2020-08-04,Miami Heat,Boston Celtics,6,1,5.0
2020-08-04,Portland Trail Blazers,Houston Rockets,6,4,4.0
2020-08-05,Orlando Magic,Toronto Raptors,7,2,6.0
2020-08-05,Boston Celtics,Brooklyn Nets,7,3,8.142857142857142
2020-08-05,Los Angeles Lakers,Oklahoma City Thunder,6,4,-2.3333333333333335
2020-08-05,San Antonio Spurs,Denver Nuggets,5,2,9.4
2020-08-05,Washington Wizards,Philadelphia 76ers,5,2,16.4
2020-08-05,Utah Jazz,Memphis Grizzlies,7,3,-1.4285714285714286
2020-08-06,Sacramento Kings,New Orleans Pelicans,5,1,4.4
2020-08-06,Milwaukee Bucks,Miami Heat,6,3,11.666666666666666
2020-08-06,Phoenix Suns,Indiana Pacers,3,0,1.3333333333333333
2020-08-06,Dallas Mavericks,LA Clippers,6,2,1.1666666666666667
2020-08-06,Denver Nuggets,Portland Trail Blazers,7,6,7.571428571428571
2020-08-06,Houston Rockets,Los Angeles Lakers,6,4,-0.6666666666666666
2020-08-07,New Orleans Pelicans,Washington Wizards,2,1,15.5
2020-08-07,Philadelphia 76ers,Orlando Magic,6,2,8.5
2020-08-07,Toronto Raptors,Boston Celtics,7,3,3.5714285714285716
2020-08-07,Memphis Grizzlies,Oklahoma City Thunder,5,2,5.8
2020-08-07,San Antonio Spurs,Utah Jazz,5,3,13.0
2020-08-07,Brooklyn Nets,Sacramento Kings,3,3,15.333333333333334
2020-08-08,Portland Trail Blazers,LA Clippers,6,3,1.3333333333333333
2020-08-08,Denver Nuggets,Utah Jazz,6,3,4.5
2020-08-08,Indiana Pacers,Los Angeles Lakers,3,2,17.666666666666668
2020-08-08,Miami Heat,Phoenix Suns,3,2,-12.0
2020-08-08,Dallas Mavericks,Milwaukee Bucks,3,1,-3.0
2020-08-09,LA Clippers,Brooklyn Nets,2,2,-2.5
2020-08-09,Sacramento Kings,Houston Rockets,6,1,-5.0
2020-08-09,Portland Trail Blazers,Philadelphia 76ers,3,2,6.0
2020-08-09,Oklahoma City Thunder,Washington Wizards,3,1,-17.666666666666668
2020-08-09,New Orleans Pelicans,San Antonio Spurs,5,1,3.4
2020-08-09,Toronto Raptors,Memphis Grizzlies,2,2,10.5
2020-08-09,Boston Celtics,Orlando Magic,5,2,-0.8
2020-08-10,Los Angeles Lakers,Denver Nuggets,6,3,-2.3333333333333335
2020-08-10,Miami Heat,Indiana Pacers,5,2,-4.0
2020-08-10,Milwaukee Bucks,Toronto Raptors,6,5,-1.8333333333333333
2020-08-10,Utah Jazz,Dallas Mavericks,6,5,12.166666666666666
2020-08-10,Phoenix Suns,Oklahoma City Thunder,6,0,2.0
2020-08-11,Orlando Magic,Brooklyn Nets,6,4,2.5
2020-08-11,San Antonio Spurs,Houston Rockets,6,2,-1.1666666666666667
2020-08-11,Philadelphia 76ers,Phoenix Suns,3,2,1.6666666666666667
2020-08-11,Dallas Mavericks,Portland Trail Blazers,7,4,2.7142857142857144
2020-08-11,Memphis Grizzlies,Boston Celtics,3,0,7.0
2020-08-11,Sacramento Kings,New Orleans Pelicans,6,2,6.166666666666667
2020-08-11,Washington Wizards,Milwaukee Bucks,5,1,5.4
2020-08-12,Houston Rockets,Indiana Pacers,3,3,5.666666666666667
2020-08-12,Philadelphia 76ers,Toronto Raptors,7,2,9.142857142857142
2020-08-12,Oklahoma City Thunder,Miami Heat,3,1,-10.666666666666666
2020-08-12,Denver Nuggets,LA Clippers,6,4,16.5
2020-08-13,Utah Jazz,San Antonio Spurs,6,2,12.166666666666666
2020-08-13,Phoenix Suns,Dallas Mavericks,7,4,2.5714285714285716
2020-08-13,Orlando Magic,New Orleans Pelicans,3,3,-6.0
2020-08-13,Los Angeles Lakers,Sacramento Kings,6,5,-2.6666666666666665
2020-08-13,Brooklyn Nets,Portland Trail Blazers,3,1,-4.666666666666667
2020-08-13,Boston Celtics,Washington Wizards,5,4,2.4
2020-08-13,Memphis Grizzlies,Milwaukee Bucks,3,1,-8.666666666666666
2020-08-14,Houston Rockets,Philadelphia 76ers,3,2,18.0
2020-08-14,Indiana Pacers,Miami Heat,6,3,0.3333333333333333
2020-08-14,LA Clippers,Oklahoma City Thunder,7,4,5.857142857142857
2020-08-14,Toronto Raptors,Denver Nuggets,3,0,7.0
2020-12-22,Brooklyn Nets,Golden State Warriors,3,1,17.0
2020-12-22,Los Angeles Lakers,LA Clippers,8,4,-3.625
2020-12-23,Chicago Bulls,Atlanta Hawks,7,5,0.7142857142857143
2020-12-23,Portland Trail Blazers,Utah Jazz,7,3,5.571428571428571
2020-12-23,Denver Nuggets,Sacramento Kings,6,5,2.1666666666666665
2020-12-23,Minnesota Timberwolves,Detroit Pistons,3,1,1.6666666666666667
2020-12-23,Memphis Grizzlies,San Antonio Spurs,8,4,0.625
2020-12-23,Toronto Raptors,New Orleans Pelicans,4,3,-12.25
2020-12-23,Cleveland Cavaliers,Charlotte Hornets,6,2,6.5
2020-12-23,Orlando Magic,Miami Heat,8,4,-1.25
2020-12-23,Indiana Pacers,New York Knicks,7,6,-3.0
2020-12-23,Phoenix Suns,Dallas Mavericks,8,5,5.5
2020-12-23,Boston Celtics,Milwaukee Bucks,6,2,2.5
2020-12-23,Philadelphia 76ers,Washington Wizards,6,4,12.166666666666666
2020-12-25,Miami Heat,New Orleans Pelicans,4,3,5.0
2020-12-25,Milwaukee Bucks,Golden State Warriors,3,2,-14.0
2020-12-25,Boston Celtics,Brooklyn Nets,8,4,11.375
2020-12-25,Los Angeles Lakers,Dallas Mavericks,7,6,-3.2857142857142856
2020-12-25,Denver Nuggets,LA Clippers,7,4,12.285714285714286
2020-12-26,Sacramento Kings,Phoenix Suns,8,5,3.625
2020-12-26,Portland Trail Blazers,Houston Rockets,7,5,4.571428571428571
2020-12-26,Utah Jazz,Minnesota Timberwolves,7,5,-2.2857142857142856
2020-12-26,San Antonio Spurs,Toronto Raptors,4,2,4.0
2020-12-26,Chicago Bulls,Indiana Pacers,8,0,1.875
2020-12-26,Detroit Pistons,Cleveland Cavaliers,8,5,-8.0
2020-12-26,Washington Wizards,Orlando Magic,8,3,4.125
2020-12-26,Charlotte Hornets,Oklahoma City Thunder,3,0,-0.3333333333333333
2020-12-26,Memphis Grizzlies,Atlanta Hawks,4,3,3.25
2020-12-26,New York Knicks,Philadelphia 76ers,8,0,4.375
2020-12-27,Indiana Pacers,Boston Celtics,6,2,2.0
2020-12-27,Los Angeles Lakers,Minnesota Timberwolves,5,2,6.4
2020-12-27,Sacramento Kings,Phoenix Suns,9,6,3.5555555555555554
2020-12-27,Chicago Bulls,Golden State Warriors,4,0,6.0
2020-12-27,New York Knicks,Milwaukee Bucks,7,1,9.142857142857142
2020-12-27,LA Clippers,Dallas Mavericks,7,5,-1.1428571428571428
2020-12-27,New Orleans Pelicans,San Antonio Spurs,6,1,1.3333333333333333
2020-12-27,Washington Wizards,Orlando Magic,9,3,2.5555555555555554
