GAME_ID_HOME,GAME_DATE_HOME,TEAM_NAME_HOME,TEAM_NAME_AWAY,PTS_HOME,PTS_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG3_PCT_HOME,FG3_PCT_AWAY,FT_PCT_HOME,FT_PCT_AWAY,REB_HOME,REB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,HOME_WIN,POINT_DIFFERENTIAL,TOTAL_POINTS
0021800150,2018-11-06,Dallas Mavericks,Washington Wizards,119,100,0.476,0.425,0.441,0.314,0.963,0.75,50,32,25,27,4,8,6,6,17,10,1,19,219
0021800151,2018-11-06,Phoenix Suns,Brooklyn Nets,82,104,0.346,0.446,0.36,0.25,0.85,0.684,49,52,16,22,4,9,3,5,20,10,0,-22,186
0021800152,2018-11-06,Portland Trail Blazers,Milwaukee Bucks,118,103,0.527,0.435,0.395,0.381,0.625,0.875,51,42,23,26,7,2,3,1,12,11,1,15,221
0021800153,2018-11-07,Cleveland Cavaliers,Oklahoma City Thunder,86,95,0.371,0.417,0.29,0.259,0.846,0.692,51,44,17,10,3,13,4,9,19,12,0,-9,181
0021800154,2018-11-07,Orlando Magic,Detroit Pistons,96,103,0.46,0.411,0.333,0.297,0.778,0.9,40,50,28,21,10,13,8,1,20,19,0,-7,199
0021800155,2018-11-07,Atlanta Hawks,New York Knicks,107,112,0.402,0.442,0.289,0.367,0.759,0.702,45,48,26,15,5,8,9,7,17,16,0,-5,219
0021800156,2018-11-07,Miami Heat,San Antonio Spurs,95,88,0.387,0.33,0.313,0.406,0.722,0.929,60,49,21,19,8,8,11,5,13,12,1,7,183
0021800157,2018-11-07,Indiana Pacers,Philadelphia 76ers,94,100,0.394,0.456,0.258,0.313,0.706,0.818,41,43,19,24,9,7,6,8,9,16,0,-6,194
0021800158,2018-11-07,Memphis Grizzlies,Denver Nuggets,89,87,0.429,0.39,0.381,0.25,0.84,0.789,36,41,19,19,7,9,7,3,17,16,1,2,176
0021800159,2018-11-07,New Orleans Pelicans,Chicago Bulls,107,98,0.447,0.396,0.367,0.29,0.706,0.765,55,46,32,18,5,9,10,7,15,11,1,9,205
0021800160,2018-11-07,Utah Jazz,Dallas Mavericks,117,102,0.483,0.397,0.351,0.333,0.692,0.9,35,49,31,14,12,3,10,4,11,24,1,15,219
0021800161,2018-11-07,Sacramento Kings,Toronto Raptors,105,114,0.477,0.461,0.348,0.306,0.722,0.913,31,53,27,17,10,10,5,4,15,20,0,-9,219
0021800162,2018-11-07,Los Angeles Lakers,Minnesota Timberwolves,114,110,0.484,0.451,0.441,0.5,0.786,0.889,47,40,32,22,6,10,4,5,16,15,1,4,224
0021800163,2018-11-08,Oklahoma City Thunder,Houston Rockets,98,80,0.444,0.378,0.243,0.262,0.708,0.7,52,39,18,16,10,9,4,3,14,16,1,18,178
0021800164,2018-11-08,Phoenix Suns,Boston Celtics,109,116,0.441,0.402,0.314,0.378,0.842,0.774,42,56,25,21,10,6,6,6,15,16,0,-7,225
0021800165,2018-11-08,Portland Trail Blazers,LA Clippers,116,105,0.412,0.461,0.385,0.348,0.929,0.75,53,41,18,19,4,2,8,10,6,7,1,11,221
0021800166,2018-11-08,Golden State Warriors,Milwaukee Bucks,111,134,0.483,0.515,0.357,0.257,0.773,0.778,38,46,31,33,5,11,6,7,18,12,0,-23,245
0021800167,2018-11-09,Orlando Magic,Washington Wizards,117,108,0.512,0.512,0.419,0.407,0.842,0.684,41,35,26,24,8,8,6,3,15,18,1,9,225
0021800168,2018-11-09,Philadelphia 76ers,Charlotte Hornets,133,132,0.479,0.391,0.324,0.4,0.756,0.75,59,49,33,25,3,10,15,5,16,4,1,1,265
0021800169,2018-11-09,Atlanta Hawks,Detroit Pistons,109,124,0.456,0.474,0.25,0.426,0.75,0.632,53,44,17,30,6,10,2,6,16,10,0,-15,233
0021800170,2018-11-09,Miami Heat,Indiana Pacers,102,110,0.45,0.544,0.519,0.35,0.593,0.586,38,39,27,20,6,10,6,5,23,18,0,-8,212
0021800171,2018-11-09,Denver Nuggets,Brooklyn Nets,110,112,0.46,0.409,0.278,0.364,0.735,0.667,54,42,20,21,3,7,5,9,12,8,0,-2,222
0021800172,2018-11-09,Utah Jazz,Boston Celtics,123,115,0.558,0.443,0.382,0.395,0.8,0.909,45,28,29,31,4,11,4,3,16,8,1,8,238
0021800173,2018-11-09,Sacramento Kings,Minnesota Timberwolves,121,110,0.453,0.415,0.375,0.28,0.793,0.806,49,52,25,20,7,6,6,1,12,17,1,11,231
0021800174,2018-11-10,Toronto Raptors,New York Knicks,128,112,0.532,0.458,0.4,0.273,0.75,0.818,46,47,24,18,8,12,4,6,15,14,1,16,240
0021800175,2018-11-10,LA Clippers,Milwaukee Bucks,128,126,0.465,0.448,0.412,0.348,0.815,0.696,54,52,26,31,6,11,6,8,17,17,1,2,254
0021800176,2018-11-10,New Orleans Pelicans,Phoenix Suns,119,99,0.488,0.407,0.44,0.278,0.828,0.95,54,37,28,16,7,10,7,7,18,14,1,20,218
0021800177,2018-11-10,Miami Heat,Washington Wizards,110,116,0.443,0.482,0.364,0.364,0.769,0.737,38,48,25,14,5,8,5,5,19,15,0,-6,226
0021800178,2018-11-10,Chicago Bulls,Cleveland Cavaliers,99,98,0.476,0.429,0.389,0.381,0.667,0.667,38,53,20,15,7,5,5,6,11,12,1,1,197
0021800179,2018-11-10,Memphis Grizzlies,Philadelphia 76ers,112,106,0.437,0.518,0.367,0.258,0.733,0.625,45,48,16,27,9,10,3,6,11,23,1,6,218
0021800180,2018-11-10,San Antonio Spurs,Houston Rockets,96,89,0.446,0.333,0.5,0.22,0.741,0.69,46,49,17,11,3,10,5,5,15,8,1,7,185
0021800181,2018-11-10,Dallas Mavericks,Oklahoma City Thunder,111,96,0.558,0.392,0.483,0.265,0.647,0.611,38,53,31,17,9,9,5,2,16,16,1,15,207
0021800182,2018-11-10,Golden State Warriors,Brooklyn Nets,116,100,0.554,0.468,0.438,0.292,0.81,0.724,36,41,27,20,9,7,7,2,10,14,1,16,216
0021800183,2018-11-10,Sacramento Kings,Los Angeles Lakers,86,101,0.348,0.414,0.24,0.316,0.8,0.412,50,59,11,23,7,11,5,3,19,14,0,-15,187
0021800184,2018-11-11,Detroit Pistons,Charlotte Hornets,103,113,0.365,0.506,0.273,0.393,0.789,0.889,51,46,21,24,5,6,4,8,10,12,0,-10,216
0021800185,2018-11-11,Houston Rockets,Indiana Pacers,115,103,0.486,0.462,0.426,0.379,0.719,0.769,38,35,18,24,6,10,5,6,15,13,1,12,218
0021800186,2018-11-11,New York Knicks,Orlando Magic,89,115,0.352,0.449,0.179,0.405,0.733,0.909,54,52,13,31,4,10,15,9,19,11,0,-26,204
0021800187,2018-11-11,Denver Nuggets,Milwaukee Bucks,114,121,0.461,0.571,0.474,0.5,0.7,0.615,39,41,27,27,8,10,5,7,10,12,0,-7,235
0021800188,2018-11-11,Portland Trail Blazers,Boston Celtics,100,94,0.453,0.387,0.389,0.333,0.8,0.8,55,42,22,19,4,11,2,5,21,12,1,6,194
0021800189,2018-11-11,Los Angeles Lakers,Atlanta Hawks,107,106,0.424,0.432,0.368,0.351,0.625,0.846,48,44,28,25,12,11,9,4,22,17,1,1,213
0021800190,2018-11-12,Washington Wizards,Orlando Magic,117,109,0.506,0.483,0.394,0.5,0.727,0.727,41,34,24,28,8,5,7,6,10,12,1,8,226
0021800191,2018-11-12,Miami Heat,Philadelphia 76ers,114,124,0.481,0.47,0.419,0.417,0.818,0.795,40,42,19,24,5,5,6,0,15,9,0,-10,238
0021800192,2018-11-12,Toronto Raptors,New Orleans Pelicans,110,126,0.402,0.545,0.289,0.37,0.864,0.615,43,54,22,30,9,2,5,4,10,13,0,-16,236
0021800193,2018-11-12,Chicago Bulls,Dallas Mavericks,98,103,0.393,0.468,0.242,0.303,0.909,0.655,45,49,16,18,11,11,3,7,17,19,0,-5,201
0021800194,2018-11-12,Memphis Grizzlies,Utah Jazz,88,96,0.418,0.39,0.167,0.281,0.783,0.767,42,49,19,19,7,7,9,6,16,15,0,-8,184
0021800195,2018-11-12,Minnesota Timberwolves,Brooklyn Nets,120,113,0.525,0.396,0.435,0.36,0.839,0.682,52,42,26,28,8,10,6,2,23,13,1,7,233
0021800196,2018-11-12,Oklahoma City Thunder,Phoenix Suns,118,101,0.467,0.481,0.481,0.269,0.95,0.842,42,37,23,25,12,5,6,5,13,18,1,17,219
0021800197,2018-11-12,Sacramento Kings,San Antonio Spurs,104,99,0.5,0.437,0.458,0.323,0.583,0.813,45,43,27,25,12,5,3,4,12,15,1,5,203
0021800198,2018-11-12,LA Clippers,Golden State Warriors,121,116,0.473,0.468,0.25,0.387,0.882,0.696,49,46,23,27,11,7,5,8,15,17,1,5,237
0021800199,2018-11-13,Cleveland Cavaliers,Charlotte Hornets,113,89,0.529,0.347,0.542,0.195,0.833,0.789,60,37,23,22,5,12,3,4,19,9,1,24,202
0021800200,2018-11-13,Denver Nuggets,Houston Rockets,99,109,0.5,0.549,0.44,0.351,0.75,0.692,31,32,27,23,11,7,2,6,16,14,0,-10,208
0021800201,2018-11-13,Golden State Warriors,Atlanta Hawks,110,103,0.429,0.449,0.444,0.375,0.952,0.733,48,42,28,25,8,9,6,2,13,14,1,7,213
0021800202,2018-11-14,Orlando Magic,Philadelphia 76ers,111,106,0.5,0.477,0.429,0.483,0.864,0.667,37,41,23,32,7,2,4,3,10,14,1,5,217
0021800203,2018-11-14,Washington Wizards,Cleveland Cavaliers,119,95,0.478,0.455,0.325,0.19,0.692,0.677,44,42,30,22,17,12,3,6,18,23,1,24,214
0021800204,2018-11-14,Boston Celtics,Chicago Bulls,111,82,0.467,0.393,0.441,0.304,0.857,1.0,51,47,27,16,12,8,5,3,13,22,1,29,193
0021800205,2018-11-14,Brooklyn Nets,Miami Heat,107,120,0.406,0.541,0.286,0.276,0.708,0.714,46,47,17,23,10,6,2,6,15,17,0,-13,227
0021800206,2018-11-14,Toronto Raptors,Detroit Pistons,104,106,0.489,0.484,0.2,0.303,0.588,0.615,49,39,23,24,9,8,3,5,20,17,0,-2,210
0021800207,2018-11-14,Milwaukee Bucks,Memphis Grizzlies,113,116,0.506,0.506,0.257,0.389,0.815,0.75,44,34,22,24,5,8,8,4,16,12,0,-3,229
0021800208,2018-11-14,Minnesota Timberwolves,New Orleans Pelicans,107,100,0.411,0.426,0.438,0.321,0.792,0.611,47,46,29,25,14,7,6,6,15,18,1,7,207
0021800209,2018-11-14,Oklahoma City Thunder,New York Knicks,128,103,0.537,0.443,0.485,0.269,0.833,0.783,47,36,32,18,11,8,7,8,16,18,1,25,231
0021800210,2018-11-14,Dallas Mavericks,Utah Jazz,118,68,0.584,0.309,0.429,0.171,0.667,0.632,51,33,24,16,12,11,6,3,19,21,1,50,186
0021800211,2018-11-14,Phoenix Suns,San Antonio Spurs,116,96,0.56,0.422,0.484,0.304,0.875,0.792,38,43,27,16,9,7,4,4,16,18,1,20,212
0021800212,2018-11-14,Los Angeles Lakers,Portland Trail Blazers,126,117,0.473,0.441,0.469,0.424,0.885,0.913,48,47,25,24,11,8,6,10,13,14,1,9,243
0021800213,2018-11-15,Houston Rockets,Golden State Warriors,107,86,0.402,0.421,0.34,0.222,0.808,0.818,41,44,20,18,8,2,4,5,5,16,1,21,193
0021800214,2018-11-15,Denver Nuggets,Atlanta Hawks,138,93,0.564,0.348,0.419,0.214,0.76,0.741,56,43,34,20,12,7,6,5,15,19,1,45,231
0021800215,2018-11-15,LA Clippers,San Antonio Spurs,116,111,0.471,0.402,0.348,0.31,0.8,0.8,50,45,23,19,2,7,3,6,12,5,1,5,227
0021800216,2018-11-16,Boston Celtics,Toronto Raptors,123,116,0.528,0.433,0.346,0.276,0.833,0.828,46,43,25,20,9,12,6,4,18,13,1,7,239
0021800217,2018-11-16,Indiana Pacers,Miami Heat,99,91,0.444,0.376,0.519,0.389,0.867,0.7,47,51,22,21,10,10,6,5,19,16,1,8,190
0021800218,2018-11-16,Philadelphia 76ers,Utah Jazz,113,107,0.506,0.466,0.478,0.182,0.625,0.568,41,39,25,15,7,10,5,4,17,13,1,6,220
0021800219,2018-11-16,Washington Wizards,Brooklyn Nets,104,115,0.425,0.422,0.167,0.273,0.794,0.789,47,47,18,19,5,8,4,3,13,11,0,-11,219
0021800220,2018-11-16,Memphis Grizzlies,Sacramento Kings,112,104,0.506,0.463,0.44,0.364,0.625,0.75,40,42,24,23,11,9,5,2,13,21,1,8,216
0021800221,2018-11-16,Minnesota Timberwolves,Portland Trail Blazers,112,96,0.5,0.42,0.429,0.276,0.727,0.7,43,48,28,16,11,6,4,1,12,18,1,16,208
0021800222,2018-11-16,New Orleans Pelicans,New York Knicks,129,124,0.485,0.49,0.294,0.324,0.719,0.708,54,44,27,15,5,10,5,6,15,13,1,5,253
0021800223,2018-11-16,Milwaukee Bucks,Chicago Bulls,123,104,0.505,0.436,0.419,0.394,0.647,0.692,55,36,28,22,8,8,8,3,16,12,1,19,227
0021800224,2018-11-17,Brooklyn Nets,LA Clippers,119,127,0.455,0.505,0.464,0.478,0.765,0.833,47,38,25,23,4,4,5,1,11,8,0,-8,246
0021800225,2018-11-17,Charlotte Hornets,Philadelphia 76ers,119,122,0.424,0.419,0.323,0.314,0.926,0.868,49,53,23,23,10,9,3,6,17,19,0,-3,241
0021800226,2018-11-17,Indiana Pacers,Atlanta Hawks,97,89,0.402,0.356,0.4,0.276,0.714,0.704,53,41,25,20,11,15,6,6,22,18,1,8,186
0021800227,2018-11-17,Orlando Magic,Los Angeles Lakers,130,117,0.538,0.478,0.344,0.333,0.826,0.84,41,41,28,22,5,5,8,6,13,14,1,13,247
0021800228,2018-11-17,New Orleans Pelicans,Denver Nuggets,125,115,0.483,0.484,0.4,0.385,0.912,0.615,46,43,29,30,6,5,8,6,11,13,1,10,240
0021800229,2018-11-17,Boston Celtics,Utah Jazz,86,98,0.385,0.449,0.152,0.289,0.55,0.63,51,46,16,23,11,11,4,4,14,14,0,-12,184
0021800230,2018-11-17,Chicago Bulls,Toronto Raptors,83,122,0.349,0.539,0.296,0.4,0.714,0.923,34,54,21,31,13,14,3,10,22,23,0,-39,205
0021800231,2018-11-17,Houston Rockets,Sacramento Kings,132,112,0.568,0.451,0.426,0.314,0.833,0.75,41,39,27,23,9,10,10,3,22,14,1,20,244
0021800232,2018-11-17,Dallas Mavericks,Golden State Warriors,112,109,0.465,0.447,0.294,0.273,0.647,0.941,46,47,18,24,6,6,5,6,10,12,1,3,221
0021800233,2018-11-17,Phoenix Suns,Oklahoma City Thunder,100,110,0.451,0.447,0.414,0.292,0.667,0.844,31,52,25,17,14,9,6,7,14,18,0,-10,210
0021800234,2018-11-18,Minnesota Timberwolves,Memphis Grizzlies,87,100,0.388,0.427,0.414,0.429,0.813,0.72,49,43,20,26,8,11,3,9,20,12,0,-13,187
0021800235,2018-11-18,Miami Heat,Los Angeles Lakers,97,113,0.402,0.442,0.406,0.407,0.737,0.857,48,50,20,16,3,7,5,5,12,9,0,-16,210
0021800236,2018-11-18,Orlando Magic,New York Knicks,131,117,0.571,0.46,0.406,0.333,0.846,0.829,35,42,35,12,5,7,6,2,15,14,1,14,248
0021800237,2018-11-18,Washington Wizards,Portland Trail Blazers,109,119,0.448,0.453,0.406,0.367,0.476,0.857,43,52,28,26,4,4,9,3,11,15,0,-10,228
0021800238,2018-11-18,San Antonio Spurs,Golden State Warriors,104,92,0.446,0.407,0.417,0.192,0.706,0.81,48,46,24,20,3,6,5,4,10,11,1,12,196
0021800239,2018-11-19,Charlotte Hornets,Boston Celtics,117,112,0.483,0.506,0.366,0.281,0.727,0.722,44,41,18,31,5,9,3,6,13,12,1,5,229
0021800240,2018-11-19,Detroit Pistons,Cleveland Cavaliers,113,102,0.461,0.443,0.342,0.381,0.947,0.706,50,36,26,16,5,8,4,3,10,9,1,11,215
0021800241,2018-11-19,Indiana Pacers,Utah Jazz,121,94,0.527,0.486,0.48,0.44,0.647,0.688,44,36,35,26,13,6,3,10,9,18,1,27,215
0021800242,2018-11-19,Philadelphia 76ers,Phoenix Suns,119,114,0.488,0.506,0.273,0.394,0.738,0.542,53,31,24,25,8,9,1,4,19,13,1,5,233
0021800243,2018-11-19,Atlanta Hawks,LA Clippers,119,127,0.446,0.43,0.316,0.303,0.895,0.787,51,52,29,24,6,9,6,8,14,15,0,-8,246
0021800244,2018-11-19,Memphis Grizzlies,Dallas Mavericks,98,88,0.468,0.341,0.4,0.313,0.857,0.857,45,43,29,17,8,8,11,4,15,9,1,10,186
0021800245,2018-11-19,Milwaukee Bucks,Denver Nuggets,104,98,0.455,0.426,0.306,0.293,0.591,0.667,51,43,21,30,8,6,3,4,15,17,1,6,202
0021800246,2018-11-19,New Orleans Pelicans,San Antonio Spurs,140,126,0.578,0.479,0.385,0.5,0.857,0.8,42,44,34,22,10,7,5,0,10,15,1,14,266
0021800247,2018-11-19,Sacramento Kings,Oklahoma City Thunder,117,113,0.441,0.417,0.421,0.293,0.647,0.688,59,53,29,22,7,8,4,3,15,13,1,4,230
0021800248,2018-11-20,Orlando Magic,Toronto Raptors,91,93,0.405,0.448,0.267,0.265,0.789,0.75,49,43,24,23,5,7,4,5,14,16,0,-2,184
0021800249,2018-11-20,Washington Wizards,LA Clippers,125,118,0.43,0.517,0.333,0.407,0.821,0.833,44,44,27,20,11,6,8,4,7,17,1,7,243
0021800250,2018-11-20,Miami Heat,Brooklyn Nets,92,104,0.36,0.432,0.219,0.258,0.65,0.769,52,53,18,17,5,6,6,4,14,11,0,-12,196
0021800251,2018-11-20,New York Knicks,Portland Trail Blazers,114,118,0.506,0.474,0.448,0.457,0.773,0.706,42,43,22,25,8,8,5,4,15,11,0,-4,232
0021800252,2018-11-21,Charlotte Hornets,Indiana Pacers,127,109,0.563,0.488,0.621,0.333,0.864,0.941,36,37,30,26,7,5,3,7,12,14,1,18,236
0021800253,2018-11-21,Philadelphia 76ers,New Orleans Pelicans,121,120,0.449,0.429,0.345,0.367,0.885,0.758,47,54,27,24,7,8,7,8,16,15,1,1,241
0021800254,2018-11-21,Atlanta Hawks,Toronto Raptors,108,124,0.452,0.533,0.278,0.379,0.778,0.739,34,55,24,33,10,6,7,1,9,17,0,-16,232
0021800255,2018-11-21,Boston Celtics,New York Knicks,109,117,0.392,0.494,0.303,0.5,0.719,0.824,50,49,30,25,10,3,9,11,8,17,0,-8,226
0021800256,2018-11-21,Cleveland Cavaliers,Los Angeles Lakers,105,109,0.382,0.513,0.382,0.36,0.933,0.714,46,51,18,23,3,2,2,9,3,15,0,-4,214
0021800257,2018-11-21,Chicago Bulls,Phoenix Suns,124,116,0.568,0.49,0.44,0.294,0.875,1.0,39,36,28,28,8,9,2,5,17,13,1,8,240
0021800258,2018-11-21,Houston Rockets,Detroit Pistons,126,124,0.556,0.471,0.394,0.471,0.917,0.757,36,37,18,20,8,8,7,1,15,16,1,2,250
0021800259,2018-11-21,Milwaukee Bucks,Portland Trail Blazers,143,100,0.528,0.366,0.333,0.22,0.824,0.821,59,40,34,13,8,8,2,6,14,17,1,43,243
0021800260,2018-11-21,Minnesota Timberwolves,Denver Nuggets,101,103,0.443,0.472,0.281,0.4,0.846,0.833,40,40,24,29,8,12,3,4,17,13,0,-2,204
0021800261,2018-11-21,Dallas Mavericks,Brooklyn Nets,119,113,0.487,0.447,0.407,0.333,0.78,0.714,45,42,21,23,10,8,3,2,13,14,1,6,232
0021800262,2018-11-21,San Antonio Spurs,Memphis Grizzlies,103,104,0.427,0.481,0.318,0.32,0.867,0.857,43,40,21,21,4,4,5,7,8,9,0,-1,207
0021800263,2018-11-21,Utah Jazz,Sacramento Kings,110,119,0.432,0.528,0.308,0.44,0.71,0.737,46,48,21,27,7,5,7,4,10,11,0,-9,229
0021800264,2018-11-21,Golden State Warriors,Oklahoma City Thunder,95,123,0.434,0.481,0.241,0.371,0.667,0.533,42,61,24,29,7,10,10,5,17,10,0,-28,218
0021800265,2018-11-23,Brooklyn Nets,Minnesota Timberwolves,102,112,0.418,0.478,0.311,0.36,0.846,0.882,46,38,26,25,2,15,4,4,18,7,0,-10,214
0021800266,2018-11-23,LA Clippers,Memphis Grizzlies,112,107,0.426,0.457,0.348,0.333,0.889,0.778,48,47,26,29,6,6,5,7,11,16,1,5,219
0021800267,2018-11-23,Detroit Pistons,Houston Rockets,116,111,0.455,0.418,0.259,0.278,0.725,0.905,49,44,18,22,11,6,5,7,13,14,1,5,227
0021800268,2018-11-23,Atlanta Hawks,Boston Celtics,96,114,0.432,0.462,0.171,0.325,0.69,0.81,40,43,22,31,9,11,7,7,20,16,0,-18,210
0021800269,2018-11-23,New York Knicks,New Orleans Pelicans,114,109,0.451,0.396,0.364,0.25,0.741,0.759,46,55,22,26,9,5,10,5,8,14,1,5,223
0021800270,2018-11-23,Philadelphia 76ers,Cleveland Cavaliers,112,121,0.533,0.527,0.364,0.5,0.769,0.75,31,42,27,16,5,7,2,1,10,8,0,-9,233
0021800271,2018-11-23,Toronto Raptors,Washington Wizards,125,107,0.495,0.4,0.436,0.196,0.842,0.947,50,44,32,28,5,8,6,7,15,12,1,18,232
0021800272,2018-11-23,Indiana Pacers,San Antonio Spurs,100,111,0.465,0.506,0.125,0.476,0.556,0.708,45,46,31,28,9,3,2,4,12,15,0,-11,211
0021800273,2018-11-23,Chicago Bulls,Miami Heat,96,103,0.372,0.425,0.25,0.294,0.95,0.613,51,48,23,20,8,10,6,11,17,14,0,-7,199
0021800274,2018-11-23,Oklahoma City Thunder,Charlotte Hornets,109,104,0.441,0.457,0.333,0.194,0.667,0.857,46,46,24,24,6,8,2,5,14,13,1,5,213
0021800275,2018-11-23,Milwaukee Bucks,Phoenix Suns,114,116,0.483,0.5,0.227,0.346,0.667,0.773,43,40,30,21,6,8,7,4,14,11,0,-2,230
0021800276,2018-11-23,Denver Nuggets,Orlando Magic,112,87,0.473,0.405,0.321,0.25,0.882,0.789,51,37,33,24,10,7,5,2,11,13,1,25,199
0021800277,2018-11-23,Golden State Warriors,Portland Trail Blazers,125,97,0.565,0.409,0.531,0.375,0.75,0.545,43,39,29,22,11,9,10,2,15,13,1,28,222
0021800278,2018-11-23,Los Angeles Lakers,Utah Jazz,90,83,0.456,0.388,0.304,0.174,0.611,0.765,47,41,10,22,11,12,5,3,23,19,1,7,173
0021800279,2018-11-24,Cleveland Cavaliers,Houston Rockets,117,108,0.489,0.5,0.318,0.385,0.759,0.679,49,31,15,18,11,5,2,4,13,16,1,9,225
0021800280,2018-11-24,Washington Wizards,New Orleans Pelicans,124,114,0.567,0.478,0.345,0.355,0.522,0.81,45,43,30,23,12,10,9,3,14,16,1,10,238
0021800281,2018-11-24,Minnesota Timberwolves,Chicago Bulls,111,96,0.408,0.395,0.206,0.303,0.87,0.71,59,40,22,22,7,7,5,4,13,13,1,15,207
0021800282,2018-11-24,Oklahoma City Thunder,Denver Nuggets,98,105,0.359,0.411,0.231,0.333,0.652,0.708,54,54,22,26,9,6,5,9,10,14,0,-7,203
0021800283,2018-11-24,Dallas Mavericks,Boston Celtics,113,104,0.483,0.477,0.39,0.357,0.619,0.923,43,42,27,19,12,8,3,3,16,17,1,9,217
0021800284,2018-11-24,Milwaukee Bucks,San Antonio Spurs,135,129,0.57,0.533,0.375,0.476,0.759,0.75,41,39,30,27,7,8,3,3,13,10,1,6,264
0021800285,2018-11-24,Golden State Warriors,Sacramento Kings,117,116,0.466,0.433,0.294,0.393,0.862,0.724,54,47,28,28,5,6,6,4,14,8,1,1,233
0021800286,2018-11-25,Los Angeles Lakers,Orlando Magic,104,108,0.468,0.452,0.385,0.355,0.645,0.929,42,45,22,31,9,8,10,5,18,13,0,-4,212
0021800287,2018-11-25,Detroit Pistons,Phoenix Suns,118,107,0.462,0.512,0.39,0.32,0.64,0.714,41,42,30,22,9,6,0,6,12,17,1,11,225
0021800288,2018-11-25,Atlanta Hawks,Charlotte Hornets,124,123,0.532,0.446,0.41,0.4,0.727,0.821,41,42,34,30,5,8,9,4,15,10,1,1,247
0021800289,2018-11-25,Brooklyn Nets,Philadelphia 76ers,125,127,0.568,0.484,0.4,0.414,0.75,0.818,43,42,19,28,2,9,4,6,16,9,0,-2,252
0021800290,2018-11-25,Toronto Raptors,Miami Heat,125,115,0.522,0.411,0.314,0.417,0.8,0.688,47,46,25,21,4,6,7,5,9,7,1,10,240
0021800291,2018-11-25,Memphis Grizzlies,New York Knicks,98,103,0.442,0.374,0.367,0.364,0.579,0.844,41,56,27,17,5,4,19,5,7,7,0,-5,201
0021800292,2018-11-25,Sacramento Kings,Utah Jazz,112,133,0.471,0.533,0.391,0.333,0.742,0.758,36,49,20,30,10,11,7,5,17,18,0,-21,245
0021800293,2018-11-25,Portland Trail Blazers,LA Clippers,100,104,0.433,0.422,0.211,0.2,0.8,0.676,58,48,18,15,2,9,5,5,12,4,0,-4,204
0021800294,2018-11-26,Charlotte Hornets,Milwaukee Bucks,110,107,0.469,0.411,0.448,0.348,0.7,0.81,44,48,21,25,9,7,5,5,11,14,1,3,217
0021800295,2018-11-26,Cleveland Cavaliers,Minnesota Timberwolves,95,102,0.419,0.465,0.323,0.308,0.929,0.737,40,39,24,18,4,8,3,8,16,8,0,-7,197
0021800296,2018-11-26,Washington Wizards,Houston Rockets,135,131,0.562,0.474,0.379,0.375,0.75,0.778,38,48,29,22,7,8,7,5,13,19,1,4,266
0021800297,2018-11-26,Chicago Bulls,San Antonio Spurs,107,108,0.467,0.484,0.424,0.333,0.818,0.889,43,46,23,29,6,7,5,2,11,10,0,-1,215
0021800298,2018-11-26,New Orleans Pelicans,Boston Celtics,107,124,0.442,0.495,0.375,0.487,0.931,0.9,40,42,21,27,8,14,5,4,22,13,0,-17,231
0021800299,2018-11-26,Utah Jazz,Indiana Pacers,88,121,0.42,0.583,0.258,0.5,0.706,0.824,38,39,25,33,10,13,4,4,17,16,0,-33,209
0021800300,2018-11-26,Golden State Warriors,Orlando Magic,116,110,0.488,0.444,0.371,0.467,0.913,0.762,46,34,21,28,8,11,7,2,14,11,1,6,226
0021800301,2018-11-27,Detroit Pistons,New York Knicks,115,108,0.475,0.396,0.292,0.333,0.711,0.844,48,50,20,16,5,5,7,5,13,13,1,7,223
0021800302,2018-11-27,Miami Heat,Atlanta Hawks,113,115,0.46,0.475,0.342,0.387,0.667,0.844,43,46,22,22,20,13,3,7,20,24,0,-2,228
0021800303,2018-11-27,Memphis Grizzlies,Toronto Raptors,114,122,0.506,0.609,0.345,0.545,0.857,0.714,35,31,27,25,9,5,5,5,13,15,0,-8,236
0021800304,2018-11-27,Denver Nuggets,Los Angeles Lakers,117,85,0.485,0.391,0.36,0.143,0.933,0.667,60,39,28,19,7,5,4,8,11,12,1,32,202
0021800305,2018-11-27,Phoenix Suns,Indiana Pacers,104,109,0.446,0.422,0.333,0.423,0.667,0.759,45,55,20,25,8,8,6,6,8,12,0,-5,213
0021800306,2018-11-28,Charlotte Hornets,Atlanta Hawks,108,94,0.458,0.344,0.2,0.25,0.757,0.864,44,54,20,20,15,11,5,8,14,19,1,14,202
0021800307,2018-11-28,Philadelphia 76ers,New York Knicks,117,91,0.54,0.348,0.48,0.207,0.688,0.955,50,41,34,14,7,11,5,5,16,13,1,26,208
0021800308,2018-11-28,Brooklyn Nets,Utah Jazz,91,101,0.349,0.476,0.367,0.321,0.714,0.667,48,48,11,17,12,10,5,6,20,19,0,-10,192
0021800309,2018-11-28,Houston Rockets,Dallas Mavericks,108,128,0.46,0.541,0.289,0.5,0.652,0.792,38,37,28,27,10,10,5,7,16,14,0,-20,236
0021800310,2018-11-28,Milwaukee Bucks,Chicago Bulls,116,113,0.494,0.449,0.343,0.297,0.75,0.759,48,45,29,28,6,9,8,3,12,11,1,3,229
